
Bitcoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):   3358.87
 max price     (USD $):  12863.46
 average price (USD $):   7287.83

Ethereum
---------------------------------------------------
 number of records: 308
 min price     (USD $):    103.30
 max price     (USD $):    334.04
 average price (USD $):    186.18

Litecoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):     29.78
 max price     (USD $):    141.11
 average price (USD $):     73.27
Bitcoin              BTC       5/24/2019        141534000000      7897.4713
Bitcoin              BTC       5/25/2019        142868000000      7987.1004
Bitcoin              BTC       5/26/2019        154758000000      8061.5918
Bitcoin              BTC       5/27/2019        156288000000      8731.5250
Bitcoin              BTC       5/28/2019        154575000000      8816.7867
Bitcoin              BTC       5/29/2019        153465000000      8719.1258
Bitcoin              BTC       5/30/2019        146676000000      8655.4885
Bitcoin              BTC       5/31/2019        151735000000      8271.6220
Bitcoin              BTC        6/1/2019        151726000000      8556.2222
Bitcoin              BTC        6/2/2019        155102000000      8554.8073
Bitcoin              BTC        6/3/2019        144987000000      8744.3537
Bitcoin              BTC        6/4/2019        135716000000      8173.4013
Bitcoin              BTC        6/5/2019        138368000000      7649.9393
Bitcoin              BTC        6/6/2019        137996000000      7798.5445
Bitcoin              BTC        6/7/2019        142399000000      7776.7133
Bitcoin              BTC        6/8/2019        140918000000      8023.9501
Bitcoin              BTC        6/9/2019        135506000000      7939.8052
Bitcoin              BTC       6/10/2019        141898000000      7634.0658
Bitcoin              BTC       6/11/2019        140655000000      7993.3025
Bitcoin              BTC       6/12/2019        144650000000      7922.4836
Bitcoin              BTC       6/13/2019        146193000000      8146.7561
Bitcoin              BTC       6/14/2019        154472000000      8232.7773
Bitcoin              BTC       6/15/2019        157198000000      8698.0048
Bitcoin              BTC       6/16/2019        160213000000      8850.5848
Bitcoin              BTC       6/17/2019        165932000000      9019.5170
Bitcoin              BTC       6/18/2019        160737000000      9340.5722
Bitcoin              BTC       6/19/2019        164985000000      9047.1327
Bitcoin              BTC       6/20/2019        169652000000      9285.0557
Bitcoin              BTC       6/21/2019        179207000000      9546.7198
Bitcoin              BTC       6/22/2019        189921000000     10083.4863
Bitcoin              BTC       6/23/2019        191886000000     10685.2952
Bitcoin              BTC       6/24/2019        195639000000     10794.4277
Bitcoin              BTC       6/25/2019        208498000000     11004.2069
Bitcoin              BTC       6/26/2019        228744000000     11726.2638
Bitcoin              BTC       6/27/2019        197579000000     12863.4607
Bitcoin              BTC       6/28/2019        219806000000     11109.7978
Bitcoin              BTC       6/29/2019        212471000000     12358.2080
Bitcoin              BTC       6/30/2019        192894000000     11944.3515
Bitcoin              BTC        7/1/2019        188055000000     10842.6167
